0.9	0.9	0	-396.51428	-101.80724
0.9	0.9	0.0025	-396.33597	-101.72258
0.9	0.9	0.005	-396.15758	-101.63547
0.9	0.9	0.0075	-395.98847	-101.5482
0.9	0.9	0.01	-395.83344	-101.4619
0.9	0.9	0.0125	-395.68663	-101.37501
0.9	0.9	0.015	-395.54073	-101.28559
0.9	0.9	0.0175	-395.41432	-101.19826
0.9	0.9	0.02	-395.30624	-101.11272
0.9	0.9	0.0225	-395.21207	-101.02791
0.9	0.9	0.025	-395.13914	-100.94577
0.9	0.9	0.0275	-395.08803	-100.86657
0.9	0.9	0.03	-395.06476	-100.79205
0.9	0.9	0.0325	-395.06879	-100.72232
0.9	0.9	0.035	-395.12558	-100.6641
0.9	0.9	0.0375	-395.24017	-100.61911
0.9	0.9	0.04	-395.41728	-100.58898
0.9	0.9	0.0425	-395.66941	-100.57731
0.9	0.9	0.045	-396.01743	-100.5899
0.9	0.9	0.0475	-396.45422	-100.62553
0.9	0.9	0.05	-396.99044	-100.68744
0.9	0.9	0.0525	-397.64601	-100.78122
0.9	0.9	0.055	-398.42998	-100.90974
0.9	0.9	0.0575	-399.36901	-101.08031
0.9	0.9	0.06	-400.48411	-101.29877
0.9	0.9	0.0625	-401.77702	-101.56609
0.9	0.9	0.065	-403.2592	-101.88565
0.9	0.9	0.0675	-404.94948	-102.26262
0.9	0.9	0.07	-406.85262	-102.69866
0.9	0.9	0.0725	-408.97206	-103.19499
0.9	0.9	0.075	-411.32381	-103.75596
0.9	0.9	0.0775	-413.92351	-104.38576
0.9	0.9	0.08	-416.76445	-105.08291
0.9	0.9	0.0825	-419.84663	-105.8475
0.9	0.9	0.085	-423.16394	-106.67808
0.9	0.9	0.0875	-426.71234	-107.5736
0.9	0.9	0.09	-430.50039	-108.53612
0.9	0.9	0.0925	-434.51506	-109.56216
0.9	0.9	0.095	-438.75071	-110.65003
0.9	0.9	0.0975	-443.19037	-111.79505
0.9	0.9	0.1	-447.80897	-112.99048
0.9	0.9	0.1025	-452.59844	-114.23376
0.9	0.9	0.105	-457.54157	-115.51993
0.9	0.9	0.1075	-462.60994	-116.84115
0.9	0.9	0.11	-467.80474	-118.19694
0.9	0.9	0.1125	-473.08567	-119.57637
0.9	0.9	0.115	-478.42305	-120.97124
0.9	0.9	0.1175	-483.7849	-122.37258
0.9	0.9	0.12	-489.15275	-123.77496
0.9	0.9	0.1225	-494.49075	-125.16855
0.9	0.9	0.125	-499.7825	-126.54844
0.9	0.9	0.1275	-504.98914	-127.9041
0.9	0.9	0.13	-510.095	-129.23093
0.9	0.9	0.1325	-515.08644	-130.52491
0.9	0.9	0.135	-519.93557	-131.77855
0.9	0.9	0.1375	-524.6278	-132.9878
0.9	0.9	0.14	-529.14409	-134.14772
0.9	0.9	0.1425	-533.46972	-135.25457
0.9	0.9	0.145	-537.59055	-136.30487
0.9	0.9	0.1475	-541.49596	-137.29619
0.9	0.9	0.15	-545.17695	-138.2266
0.9	0.9	0.1525	-548.63569	-139.0971
0.9	0.9	0.155	-551.86478	-139.90638
0.9	0.9	0.1575	-554.86868	-140.65616
0.9	0.9	0.16	-557.64082	-141.34541
0.9	0.9	0.1625	-560.18243	-141.97503
0.9	0.9	0.165	-562.50702	-142.54907
0.9	0.9	0.1675	-564.61084	-143.06713
0.9	0.9	0.17	-566.50387	-143.53221
0.9	0.9	0.1725	-568.18779	-143.94513
0.9	0.9	0.175	-569.67251	-144.30869
0.9	0.9	0.1775	-570.96128	-144.62395
0.9	0.9	0.18	-572.07108	-144.89532
0.9	0.9	0.1825	-573.00792	-145.12433
0.9	0.9	0.185	-573.78323	-145.31386
0.9	0.9	0.1875	-574.39849	-145.46421
0.9	0.9	0.19	-574.86051	-145.57699
0.9	0.9	0.1925	-575.16811	-145.65173
0.9	0.9	0.195	-575.33679	-145.69217
0.9	0.9	0.1975	-575.36848	-145.69864
0.9	0.9	0.2	-575.2722	-145.67326
0.9	0.9	0.2025	-575.05427	-145.61746
0.9	0.9	0.205	-574.71571	-145.53141
0.9	0.9	0.2075	-574.26314	-145.41671
0.9	0.9	0.21	-573.69715	-145.27349
0.9	0.9	0.2125	-573.00868	-145.09945
0.9	0.9	0.215	-572.20324	-144.89609
0.9	0.9	0.2175	-571.27587	-144.66222
0.9	0.9	0.22	-570.22379	-144.39728
0.9	0.9	0.2225	-569.03944	-144.09948
0.9	0.9	0.225	-567.72393	-143.76927
0.9	0.9	0.2275	-566.27726	-143.40679
0.9	0.9	0.23	-564.70595	-143.01382
0.9	0.9	0.2325	-562.99948	-142.58779
0.9	0.9	0.235	-561.15293	-142.12751
0.9	0.9	0.2375	-559.15736	-141.63069
0.9	0.9	0.24	-557.00926	-141.09635
0.9	0.9	0.2425	-554.70621	-140.52368
0.9	0.9	0.245	-552.25368	-139.91377
0.9	0.9	0.2475	-549.648	-139.26536
0.9	0.9	0.25	-546.88758	-138.57755
0.9	0.9	0.2525	-543.9687	-137.84889
0.9	0.9	0.255	-540.89238	-137.07909
0.9	0.9	0.2575	-537.66099	-136.26818
0.9	0.9	0.26	-534.27676	-135.41611
0.9	0.9	0.2625	-530.75054	-134.52508
0.9	0.9	0.265	-527.07757	-133.59342
0.9	0.9	0.2675	-523.27269	-132.62444
0.9	0.9	0.27	-519.34637	-131.62052
0.9	0.9	0.2725	-515.31329	-130.58519
0.9	0.9	0.275	-511.18753	-129.52194
0.9	0.9	0.2775	-506.97937	-128.43355
0.9	0.9	0.28	-502.71329	-127.32644
0.9	0.9	0.2825	-498.40028	-126.20382
0.9	0.9	0.285	-494.07438	-125.07474
0.9	0.9	0.2875	-489.74263	-123.94172
0.9	0.9	0.29	-485.43699	-122.81358
0.9	0.9	0.2925	-481.17315	-121.69509
0.9	0.9	0.295	-476.98524	-120.59571
0.9	0.9	0.2975	-472.89166	-119.52102
0.9	0.9	0.3	-468.91857	-118.47855
0.9	0.9	0.3025	-465.09023	-117.47542
0.9	0.9	0.305	-461.45103	-116.52369
0.9	0.9	0.3075	-457.99117	-115.62178
0.9	0.9	0.31	-454.72526	-114.77428
0.9	0.9	0.3125	-451.67381	-113.9871
0.9	0.9	0.315	-448.84935	-113.26405
0.9	0.9	0.3175	-446.25981	-112.60768
0.9	0.9	0.32	-443.91687	-112.02141
0.9	0.9	0.3225	-441.82524	-111.50667
0.9	0.9	0.325	-439.98036	-111.06247
0.9	0.9	0.3275	-438.37052	-110.68586
0.9	0.9	0.33	-436.98707	-110.37447
0.9	0.9	0.3325	-435.82053	-110.12559
0.9	0.9	0.335	-434.86275	-109.93665
0.9	0.9	0.3375	-434.11673	-109.80775
0.9	0.9	0.34	-433.54485	-109.72864
0.9	0.9	0.3425	-433.11774	-109.69106
0.9	0.9	0.345	-432.82386	-109.6911
0.9	0.9	0.3475	-432.64534	-109.72322
0.9	0.9	0.35	-432.55567	-109.77967
0.9	0.9	0.3525	-432.54274	-109.85632
0.9	0.9	0.355	-432.57707	-109.94468
0.9	0.9	0.3575	-432.64123	-110.03937
0.9	0.9	0.36	-432.69649	-110.12974
0.9	0.9	0.3625	-432.72367	-110.21014
0.9	0.9	0.365	-432.71211	-110.27727
0.9	0.9	0.3675	-432.64172	-110.32557
0.9	0.9	0.37	-432.51432	-110.35515
0.9	0.9	0.3725	-432.30878	-110.36045
0.9	0.9	0.375	-432.02372	-110.34108
0.9	0.9	0.3775	-431.65563	-110.29627
0.9	0.9	0.38	-431.19029	-110.22263
0.9	0.9	0.3825	-430.62434	-110.11956
0.9	0.9	0.385	-429.9588	-109.98772
0.9	0.9	0.3875	-429.20143	-109.82953
0.9	0.9	0.39	-428.35901	-109.64716
0.9	0.9	0.3925	-427.43378	-109.44164
0.9	0.9	0.395	-426.44155	-109.21745
0.9	0.9	0.3975	-425.39603	-108.97845
0.9	0.9	0.4	-424.28688	-108.72245
0.9	0.9	0.4025	-423.14567	-108.45778
0.9	0.9	0.405	-421.97466	-108.18526
0.9	0.9	0.4075	-420.77954	-107.90661
0.9	0.9	0.41	-419.57026	-107.6244
0.9	0.9	0.4125	-418.36305	-107.3428
0.9	0.9	0.415	-417.14843	-107.05945
0.9	0.9	0.4175	-415.94188	-106.77816
0.9	0.9	0.42	-414.7493	-106.50025
0.9	0.9	0.4225	-413.59144	-106.2309
0.9	0.9	0.425	-412.46826	-105.96988
0.9	0.9	0.4275	-411.37324	-105.71529
0.9	0.9	0.43	-410.33004	-105.47294
0.9	0.9	0.4325	-409.32658	-105.23957
0.9	0.9	0.435	-408.36676	-105.01599
0.9	0.9	0.4375	-407.44148	-104.79976
0.9	0.9	0.44	-406.56196	-104.59349
0.9	0.9	0.4425	-405.738	-104.39959
0.9	0.9	0.445	-404.94912	-104.21281
0.9	0.9	0.4475	-404.19598	-104.03324
0.9	0.9	0.45	-403.49208	-103.8642
0.9	0.9	0.4525	-402.83722	-103.70559
0.9	0.9	0.455	-402.22858	-103.55665
0.9	0.9	0.4575	-401.67536	-103.41966
0.9	0.9	0.46	-401.16417	-103.29118
0.9	0.9	0.4625	-400.70266	-103.17308
0.9	0.9	0.465	-400.28033	-103.06263
0.9	0.9	0.4675	-399.87311	-102.95374
0.9	0.9	0.47	-399.4831	-102.84685
0.9	0.9	0.4725	-399.13469	-102.74805
0.9	0.9	0.475	-398.81074	-102.65297
0.9	0.9	0.4775	-398.49991	-102.55875
0.9	0.9	0.48	-398.21043	-102.46746
0.9	0.9	0.4825	-397.94167	-102.37898
0.9	0.9	0.485	-397.69649	-102.29402
0.9	0.9	0.4875	-397.46255	-102.20948
0.9	0.9	0.49	-397.25319	-102.1288
0.9	0.9	0.4925	-397.06327	-102.05063
0.9	0.9	0.495	-396.88011	-101.97177
0.9	0.9	0.4975	-396.69756	-101.89076
0.9	0.9	0.5	-396.51427	-101.80724
0.9	0.9	0.5025	-396.33584	-101.72255
0.9	0.9	0.505	-396.15733	-101.6354
0.9	0.9	0.5075	-395.98808	-101.54809
0.9	0.9	0.51	-395.83291	-101.46176
0.9	0.9	0.5125	-395.68596	-101.37484
0.9	0.9	0.515	-395.53992	-101.28537
0.9	0.9	0.5175	-395.41337	-101.19801
0.9	0.9	0.52	-395.30514	-101.11243
0.9	0.9	0.5225	-395.21084	-101.02759
0.9	0.9	0.525	-395.13776	-100.9454
0.9	0.9	0.5275	-395.08651	-100.86617
0.9	0.9	0.53	-395.06311	-100.79162
0.9	0.9	0.5325	-395.06701	-100.72185
