dx       dy     dz      H2       CH4
0.51106	0.11528	0.44003	-2314.5588	-626.96137
0.51205	0.11456	0.44233	-2320.32947	-664.30078
0.513	0.11385	0.44466	-2326.60866	-702.63819
0.5139	0.11318	0.44706	-2333.41779	-741.51423
0.51471	0.11254	0.44954	-2340.78723	-780.21031
0.51545	0.11196	0.45209	-2348.73308	-817.8911
0.51609	0.11142	0.45471	-2357.26338	-853.76043
0.51666	0.11092	0.45739	-2366.3528	-887.17823
0.51716	0.11046	0.4601	-2375.9762	-917.71845
0.51761	0.11001	0.46284	-2386.06735	-945.16754
0.51803	0.10957	0.4656	-2396.56415	-969.49376
0.51843	0.10912	0.46835	-2407.39283	-990.80439
0.51885	0.10863	0.47109	-2418.48093	-1009.30867
0.51931	0.10808	0.47381	-2429.78138	-1025.28291
0.51982	0.10744	0.47647	-2441.28435	-1039.05617
0.52041	0.10669	0.47906	-2453.00732	-1050.99448
0.52109	0.1058	0.48155	-2464.98742	-1061.48474
0.52187	0.10478	0.4839	-2477.28207	-1070.9132
0.52272	0.10363	0.4861	-2489.91124	-1079.63765
0.52364	0.10237	0.48817	-2502.88164	-1087.95242
0.5246	0.10103	0.49013	-2516.12177	-1096.06717
0.52557	0.09963	0.49201	-2529.47866	-1104.11052
0.52655	0.09821	0.49388	-2542.68211	-1112.12949
0.52751	0.09679	0.49576	-2555.37316	-1120.11634
0.52846	0.09538	0.49767	-2567.07733	-1128.02205
0.52939	0.094	0.49963	-2577.23399	-1135.77664
0.5303	0.09264	0.50163	-2585.26348	-1143.26823
0.53119	0.09135	0.5037	-2590.60584	-1150.25203
0.5319	0.09033	0.50609	-2592.77578	-1155.57415
0.53179	0.09046	0.50895	-2591.53354	-1154.93532
0.53108	0.09148	0.51135	-2587.03891	-1149.60795
0.53022	0.09275	0.51347	-2579.73203	-1142.74025
0.52931	0.0941	0.51548	-2570.14827	-1135.27065
0.52838	0.09549	0.51743	-2558.86035	-1127.51221
0.52743	0.0969	0.51934	-2546.43139	-1119.60077
0.52647	0.09832	0.52122	-2533.34785	-1111.61166
0.52549	0.09974	0.52309	-2519.99052	-1103.59043
0.52452	0.10113	0.52499	-2506.65229	-1095.5392
0.52357	0.10246	0.52695	-2493.50877	-1087.40475
0.52265	0.10372	0.52903	-2480.65144	-1079.05155
0.52181	0.10486	0.53125	-2468.09367	-1070.26264
0.52104	0.10587	0.53361	-2455.82572	-1060.73701
0.52037	0.10675	0.53611	-2443.80679	-1050.1111
0.5198	0.10749	0.53871	-2432.00634	-1037.9944
0.5193	0.10812	0.54138	-2420.41339	-1023.99791
0.51885	0.10866	0.5441	-2409.04216	-1007.75399
0.51844	0.10914	0.54685	-2397.94204	-988.93245
0.51805	0.10959	0.54961	-2387.18271	-967.25581
0.51764	0.11003	0.55237	-2376.84296	-942.51426
0.5172	0.11046	0.55511	-2366.97909	-914.59985
0.51671	0.11092	0.55784	-2357.65695	-883.54448
0.51615	0.11142	0.56052	-2348.89575	-849.56147
0.51552	0.11195	0.56315	-2340.71813	-813.07702
0.5148	0.11253	0.56571	-2333.11213	-774.73159
0.51399	0.11316	0.5682	-2326.05724	-735.32323
0.51311	0.11383	0.57061	-2319.51756	-695.69165
0.51217	0.11453	0.57296	-2313.47119	-656.56572
0.5112	0.11524	0.57528	-2307.92308	-618.42485
0.51023	0.11594	0.5776	-2302.83997	-581.4072
0.50931	0.1166	0.57998	-2298.23001	-545.34105
0.5085	0.11717	0.58247	-2294.11673	-509.95901
0.50785	0.11762	0.58512	-2290.53095	-475.27797
0.5074	0.11792	0.58788	-2287.5103	-441.921
0.50715	0.11809	0.59072	-2285.08811	-410.91297
0.50703	0.11817	0.59358	-2283.30071	-383.093
0.50698	0.1182	0.59645	-2281.82974	-358.86811
0.50695	0.11822	0.59932	-2279.02289	-338.33799
0.50693	0.11823	0.60219	-2273.99591	-321.42104
0.50692	0.11824	0.60506	-2266.72656	-307.90445
0.50691	0.11825	0.60793	-2257.65937	-297.47338
0.5069	0.11826	0.6108	-2247.56987	-289.74132
0.50689	0.11826	0.61367	-2237.25174	-284.28588
0.50689	0.11828	0.61654	-2227.27703	-280.67098
0.50689	0.11831	0.61941	-2217.98975	-278.45955
0.50688	0.11832	0.62228	-2209.5924	-277.24839
0.50687	0.11832	0.62515	-2202.22318	-276.70318
0.50685	0.11823	0.62802	-2195.99868	-276.48108
0.50685	0.11823	0.63089	-2191.01955	-276.55444
0.50684	0.11822	0.63376	-2187.35339	-276.74607
0.50683	0.11832	0.63662	-2185.03664	-277.13869
0.50681	0.11831	0.63949	-2184.11892	-277.64037
0.5068	0.1183	0.64236	-2184.60037	-278.50766
0.50678	0.11829	0.64523	-2186.48928	-279.98873
0.50677	0.11825	0.6481	-2189.74446	-282.40373
0.50675	0.11823	0.65097	-2194.33569	-286.15525
0.50672	0.11821	0.65384	-2200.20364	-291.65765
0.50668	0.11819	0.65671	-2207.25387	-299.34893
0.50663	0.11816	0.65958	-2215.3302	-309.65002
0.50657	0.11812	0.66245	-2224.2155	-322.9492
